data,tipo_crime,rua,bairro,latitude,longitude,turno,fonte,severidade
2025-05-22 17:25:00,Tráfico,Av. Presidente Kennedy,Ponte dos Carvalhos,-8.246825552891156,-35.02508613058721,Noite,Imprensa,5
2025-03-12 13:09:00,Homicídio,Av. Historiador Pereira da Costa,Charneca,-8.257203886513283,-35.06713900932593,Tarde,BO,1
2025-06-29 11:56:00,Assalto,Rua do Rosário,Suape,-8.276323743353268,-35.007759230109414,Madrugada,Imprensa,4
2025-03-28 08:25:00,Assalto,Rua do Forte,Centro,-8.280942900268114,-35.003362990623366,Tarde,Monitoramento,1
2025-02-24 23:30:00,Furto,Rua da Praia,Gaibu,-8.29593221125251,-34.99476631399536,Noite,Imprensa,1
2025-04-24 15:54:00,Furto,Rua Sete de Setembro,Suape,-8.225527546909518,-35.039070964010996,Manhã,Relato anônimo,2
2025-04-21 23:26:00,Furto,Rua da Estação,Pontezinha,-8.294137563035019,-34.99366538807206,Manhã,Relato anônimo,4
2025-06-24 11:52:00,Roubo,Rua Dr. João Leitão,Novo Horizonte,-8.243510696356731,-35.043071500678835,Manhã,Relato anônimo,1
2025-03-18 16:56:00,Furto,Rua do Carmo,Charneca,-8.293504670427396,-35.03704461522151,Manhã,Relato anônimo,2
2025-04-16 01:29:00,Tráfico,Rua do Comércio,Centro,-8.316611262775856,-35.052966298662106,Manhã,Imprensa,2
2025-07-24 03:43:00,Furto,Rua da Estação,Charneca,-8.308103519168801,-35.0491949391276,Manhã,Relato anônimo,3
2025-06-13 18:35:00,Homicídio,Rua da Estação,Enseada dos Corais,-8.283867122184668,-35.02414463168659,Noite,Imprensa,2
2025-04-25 00:24:00,Violência doméstica,Av. Laura Machado,Ponte dos Carvalhos,-8.244237487679648,-35.05495885101847,Manhã,Relato anônimo,5
2025-07-27 07:43:00,Violência doméstica,Rua do Comércio,Gaibu,-8.258391940038084,-35.03534972110564,Tarde,Imprensa,4
2025-03-17 20:11:00,Assalto,Av. Historiador Pereira da Costa,Novo Horizonte,-8.28423659274131,-35.01312951269583,Manhã,Relato anônimo,3
2025-05-31 12:54:00,Assalto,Rua Sete de Setembro,Suape,-8.311068050539056,-35.0204397563454,Noite,Monitoramento,3
2025-07-11 03:00:00,Roubo,Rua Sete de Setembro,Charneca,-8.278838694794674,-35.017688718399796,Noite,Imprensa,3
2025-05-09 08:40:00,Arrombamento,Rua do Forte,Ponte dos Carvalhos,-8.275770783902304,-34.968617496502226,Noite,Imprensa,3
2025-03-22 16:48:00,Assalto,Rua Sete de Setembro,Gaibu,-8.298943499606283,-35.043274923875046,Tarde,BO,5
2025-02-18 20:31:00,Furto,Rua da Praia,Enseada dos Corais,-8.298578513160619,-35.04388692797901,Noite,Imprensa,4
2025-05-10 23:45:00,Furto,Rua da Matriz,Gaibu,-8.298934678182663,-35.00027458672231,Tarde,Monitoramento,3
2025-04-28 03:30:00,Assalto,Av. Tejucupapo,Enseada dos Corais,-8.247487393800252,-35.044268657343736,Tarde,Imprensa,5
2025-07-29 02:14:00,Arrombamento,Av. Tejucupapo,Pontezinha,-8.303808889327605,-35.01821461109034,Noite,Relato anônimo,3
2025-04-19 18:18:00,Furto,Rua da Praia,Pontezinha,-8.296805576107024,-35.014176704556114,Madrugada,BO,4
2025-04-02 16:07:00,Roubo,Av. Presidente Kennedy,Novo Horizonte,-8.277926924478717,-35.06789360287493,Madrugada,Imprensa,4
2025-04-04 10:26:00,Roubo,Rua do Sol,Enseada dos Corais,-8.244312369966748,-34.98510305817261,Madrugada,Relato anônimo,3
2025-06-16 10:40:00,Tráfico,Av. Tejucupapo,Ponte dos Carvalhos,-8.298319717262109,-35.0396925389984,Tarde,Imprensa,1
2025-03-27 18:48:00,Roubo,Av. Laura Machado,Gaibu,-8.275853365231876,-35.021638580250325,Tarde,Monitoramento,1
2025-05-26 13:30:00,Roubo,Rua Dr. João Leitão,Charneca,-8.266536393183179,-34.979744886530845,Madrugada,BO,1
2025-05-05 16:12:00,Assalto,Rua do Canal,Centro,-8.28742368068735,-35.04995743111346,Manhã,BO,2
2025-03-17 03:24:00,Roubo,Rua do Canal,Suape,-8.317482980700362,-35.04827325099855,Noite,Relato anônimo,1
2025-06-08 23:33:00,Violência doméstica,Rua Sete de Setembro,Suape,-8.283828174321844,-34.985136053412056,Noite,Monitoramento,2
2025-04-01 05:58:00,Furto,Rua do Forte,Pontezinha,-8.295940282475904,-35.02440530120903,Madrugada,BO,2
2025-02-17 18:32:00,Roubo,Rua do Sol,Gaibu,-8.283410572401818,-35.0002901681638,Tarde,BO,3
2025-07-25 08:49:00,Arrombamento,Rua da Matriz,Charneca,-8.219826689353159,-35.04327171932301,Manhã,BO,1
2025-08-07 03:26:00,Assalto,Av. Historiador Pereira da Costa,Centro,-8.295235986062956,-35.003895978073274,Madrugada,Monitoramento,1
2025-04-05 22:43:00,Assalto,Rua do Forte,Enseada dos Corais,-8.265952712759342,-34.9838323168566,Manhã,Imprensa,4
2025-07-21 19:44:00,Assalto,Rua do Carmo,Suape,-8.26840179536685,-35.03898230226968,Tarde,Monitoramento,1
2025-03-13 03:31:00,Assalto,Rua do Rosário,Suape,-8.268233629232691,-35.00228241048543,Tarde,Relato anônimo,3
2025-05-27 09:10:00,Violência doméstica,Rua do Comércio,Pontezinha,-8.262487945470065,-35.01731814922232,Manhã,Monitoramento,2
2025-04-13 00:00:00,Arrombamento,Rua do Forte,Pontezinha,-8.25633313276027,-35.00076761023886,Manhã,BO,5
2025-06-22 02:46:00,Assalto,Rua do Sol,Ponte dos Carvalhos,-8.24844602522406,-35.01378225281026,Manhã,Imprensa,2
2025-06-10 01:06:00,Homicídio,Rua Sete de Setembro,Suape,-8.287177952007921,-35.02633215783917,Tarde,BO,3
2025-03-13 03:54:00,Furto,Rua da Praia,Charneca,-8.25283727583729,-35.05042339177468,Manhã,BO,2
2025-05-14 14:39:00,Assalto,Av. Tejucupapo,Pontezinha,-8.273783167278177,-35.03983347030819,Noite,BO,3
2025-05-25 12:29:00,Violência doméstica,Av. Tejucupapo,Ponte dos Carvalhos,-8.28228137942663,-34.998038703434815,Noite,Monitoramento,4
2025-03-17 22:46:00,Violência doméstica,Av. Tejucupapo,Ponte dos Carvalhos,-8.278222523299501,-35.028839086296095,Manhã,Relato anônimo,1
2025-03-30 19:24:00,Furto,Rua do Forte,Novo Horizonte,-8.316996403524497,-35.01134366084932,Noite,BO,2
2025-05-28 14:02:00,Homicídio,Rua do Forte,Ponte dos Carvalhos,-8.266862895471473,-34.97591863191737,Manhã,Imprensa,3
2025-08-02 10:33:00,Roubo,Rua do Carmo,Gaibu,-8.290694455873824,-35.0245212418084,Manhã,Monitoramento,2
2025-07-04 19:03:00,Homicídio,Rua Monsenhor Fabrício,Enseada dos Corais,-8.27676540790723,-34.99056366800591,Manhã,Relato anônimo,5
2025-03-03 15:20:00,Tráfico,Rua do Forte,Enseada dos Corais,-8.285382388309673,-35.02302446185574,Tarde,Imprensa,3
2025-05-26 07:05:00,Roubo,Rua Professor Luís Sobrinho,Charneca,-8.267802587257085,-35.025334771921095,Madrugada,Monitoramento,5
2025-05-03 03:31:00,Homicídio,Rua do Forte,Novo Horizonte,-8.294160840363762,-35.025147750177545,Manhã,BO,4
2025-03-07 19:39:00,Furto,Av. Governador Agamenon Magalhães,Centro,-8.256159206253505,-35.05566288248528,Noite,Relato anônimo,4
2025-04-10 14:21:00,Vandalismo,Rua do Canal,Centro,-8.279675758146327,-35.04750302037348,Madrugada,Imprensa,4
2025-05-10 11:53:00,Roubo,Rua Professor Luís Sobrinho,Centro,-8.25312383427688,-35.0680796726196,Noite,Imprensa,1
2025-03-19 22:47:00,Roubo,Av. Tejucupapo,Novo Horizonte,-8.296973046181789,-35.020569703123385,Madrugada,BO,3
2025-05-23 06:29:00,Assalto,Rua do Comércio,Ponte dos Carvalhos,-8.243861899269142,-35.031643756526826,Tarde,Imprensa,1
2025-06-07 14:42:00,Arrombamento,Rua da Matriz,Ponte dos Carvalhos,-8.29687998816733,-34.98297107326399,Tarde,Monitoramento,1
2025-07-11 15:59:00,Assalto,Rua da Matriz,Charneca,-8.319200347510405,-35.0849701489155,Tarde,Relato anônimo,2
2025-05-30 19:58:00,Roubo,Rua da Praia,Charneca,-8.271999638748666,-35.042551355608815,Tarde,Imprensa,4
2025-03-18 04:26:00,Vandalismo,Rua Sete de Setembro,Novo Horizonte,-8.308530820428267,-35.01229108881752,Noite,Imprensa,5
2025-07-21 22:18:00,Assalto,Rua do Comércio,Gaibu,-8.27690498215572,-35.04410196576842,Noite,Relato anônimo,2
2025-05-13 17:30:00,Assalto,Rua da Praia,Ponte dos Carvalhos,-8.315007609966772,-35.008188566792995,Madrugada,Imprensa,4
2025-02-18 12:09:00,Violência doméstica,Rua do Carmo,Ponte dos Carvalhos,-8.266744970551033,-35.03247939659449,Manhã,BO,2
2025-08-05 08:09:00,Furto,Av. Tejucupapo,Suape,-8.236834075098807,-35.056752119158155,Manhã,Imprensa,2
2025-06-07 03:39:00,Arrombamento,Rua da Matriz,Pontezinha,-8.321138129273118,-35.047297701747034,Tarde,Monitoramento,2
2025-05-20 12:26:00,Assalto,Rua Sete de Setembro,Centro,-8.284139650408887,-35.023916513766935,Noite,BO,1
2025-04-10 20:45:00,Arrombamento,Rua do Comércio,Novo Horizonte,-8.289030901446408,-35.021198615087144,Noite,Relato anônimo,2
2025-03-31 05:47:00,Furto,Av. Tejucupapo,Ponte dos Carvalhos,-8.314288485604761,-34.99390588489817,Manhã,Monitoramento,1
2025-03-17 05:37:00,Furto,Av. Governador Agamenon Magalhães,Suape,-8.285053779459814,-35.002067604210296,Noite,BO,3
2025-03-23 10:38:00,Homicídio,Rua do Sol,Centro,-8.274431866340556,-35.018581169521156,Manhã,Imprensa,4
2025-03-02 22:20:00,Violência doméstica,Av. Governador Agamenon Magalhães,Pontezinha,-8.268755817994194,-35.01880728599957,Tarde,Relato anônimo,5
2025-05-29 17:34:00,Roubo,Rua do Carmo,Enseada dos Corais,-8.266931931003311,-34.99677118674669,Madrugada,BO,3
2025-05-07 11:18:00,Roubo,Rua do Comércio,Pontezinha,-8.278086970757462,-35.01227490606029,Tarde,Monitoramento,5
2025-08-02 11:28:00,Violência doméstica,Av. Historiador Pereira da Costa,Ponte dos Carvalhos,-8.28524339235718,-34.99399706961376,Tarde,Relato anônimo,1
2025-03-13 12:16:00,Arrombamento,Rua da Praia,Charneca,-8.299909807551481,-34.98497648917723,Noite,BO,5
2025-06-16 01:18:00,Violência doméstica,Rua do Canal,Novo Horizonte,-8.284003948766108,-35.065769377552954,Tarde,Imprensa,5
2025-06-29 17:00:00,Roubo,Rua do Rosário,Enseada dos Corais,-8.27979738962723,-35.04702629143687,Manhã,Relato anônimo,2
2025-04-05 17:53:00,Tráfico,Rua Dr. João Leitão,Ponte dos Carvalhos,-8.261983911275282,-35.04631559948256,Madrugada,BO,2
2025-03-06 02:03:00,Roubo,Rua da Praia,Centro,-8.29415458583037,-35.07723851827364,Tarde,Imprensa,5
2025-05-27 12:28:00,Roubo,Rua Professor Luís Sobrinho,Suape,-8.294307657981227,-35.090596983165725,Madrugada,Monitoramento,3
2025-07-26 23:39:00,Roubo,Rua do Rosário,Centro,-8.322597570587142,-35.010989633596395,Manhã,BO,1
2025-04-27 21:19:00,Furto,Rua do Carmo,Ponte dos Carvalhos,-8.263354996033728,-35.01936356095538,Manhã,Imprensa,4
2025-03-24 17:14:00,Furto,Av. Historiador Pereira da Costa,Novo Horizonte,-8.30717440357823,-35.03119278390355,Tarde,Monitoramento,5
2025-08-04 23:41:00,Furto,Rua do Sol,Suape,-8.283090063477264,-35.05895911722981,Noite,BO,5
2025-02-22 00:36:00,Tráfico,Rua do Sol,Ponte dos Carvalhos,-8.245415042455821,-35.00806594273561,Madrugada,BO,3
2025-05-28 20:54:00,Roubo,Rua do Canal,Gaibu,-8.288524104345742,-35.02932785402514,Tarde,Relato anônimo,2
2025-03-13 05:42:00,Roubo,Av. Laura Machado,Gaibu,-8.27779042980131,-35.08104337171061,Manhã,Monitoramento,5
2025-03-09 06:46:00,Roubo,Av. Presidente Kennedy,Suape,-8.289179434563014,-35.04704960619995,Madrugada,Imprensa,3
2025-04-25 19:04:00,Roubo,Rua Professor Luís Sobrinho,Ponte dos Carvalhos,-8.308040500247373,-35.03702750732215,Tarde,Imprensa,4
2025-07-06 18:23:00,Homicídio,Rua Sete de Setembro,Enseada dos Corais,-8.238057836828762,-35.013978928468326,Noite,Monitoramento,2
2025-07-26 13:17:00,Roubo,Rua Professor Luís Sobrinho,Gaibu,-8.297279474744569,-35.0156854304661,Noite,Relato anônimo,3
2025-05-14 09:31:00,Tráfico,Rua da Estação,Novo Horizonte,-8.248016114085349,-35.00688415792718,Manhã,Relato anônimo,5
2025-06-29 06:16:00,Roubo,Av. Laura Machado,Enseada dos Corais,-8.281509240751996,-35.04617341944264,Manhã,BO,1
2025-07-13 06:58:00,Tráfico,Av. Historiador Pereira da Costa,Charneca,-8.26554441715966,-35.020162865364455,Manhã,Imprensa,5
2025-07-29 04:23:00,Tráfico,Av. Governador Agamenon Magalhães,Novo Horizonte,-8.260620169499306,-35.01412070495795,Madrugada,Relato anônimo,5
2025-06-10 16:32:00,Arrombamento,Rua Sete de Setembro,Enseada dos Corais,-8.256761182117016,-35.043380880289014,Manhã,Monitoramento,3
2025-06-23 04:28:00,Assalto,Rua Professor Luís Sobrinho,Enseada dos Corais,-8.250065148359141,-35.025060009882694,Tarde,Relato anônimo,5
2025-05-14 01:14:00,Vandalismo,Rua do Sol,Novo Horizonte,-8.231118478184367,-35.04722969545224,Madrugada,Relato anônimo,1
2025-08-02 06:33:00,Furto,Rua Professor Luís Sobrinho,Centro,-8.239600904920868,-35.025052230413436,Noite,Monitoramento,4
2025-07-28 10:06:00,Tráfico,Rua da Matriz,Centro,-8.29928545009036,-35.04209714585136,Noite,Imprensa,5
2025-07-29 12:23:00,Assalto,Av. Tejucupapo,Charneca,-8.291008682704858,-35.01939585133995,Manhã,Imprensa,4
2025-05-13 11:31:00,Vandalismo,Rua Professor Luís Sobrinho,Charneca,-8.269929112799112,-35.044342500098466,Madrugada,BO,5
2025-04-11 02:32:00,Tráfico,Rua da Estação,Enseada dos Corais,-8.283608864806524,-34.9764432410347,Noite,Relato anônimo,2
2025-07-31 07:26:00,Roubo,Rua do Canal,Ponte dos Carvalhos,-8.23981142074748,-35.01909190825815,Noite,BO,4
2025-07-13 05:41:00,Arrombamento,Rua do Forte,Gaibu,-8.282049913045794,-35.026999216832046,Madrugada,BO,2
2025-07-23 16:02:00,Roubo,Av. Tejucupapo,Enseada dos Corais,-8.26766205068174,-35.05556981412996,Tarde,BO,2
2025-07-15 18:40:00,Furto,Av. Tejucupapo,Charneca,-8.289434413435583,-35.07171460184694,Manhã,Imprensa,1
2025-03-27 07:53:00,Roubo,Rua do Forte,Novo Horizonte,-8.273019421934867,-35.013820101507434,Madrugada,Relato anônimo,5
2025-03-26 23:43:00,Violência doméstica,Av. Tejucupapo,Suape,-8.295079661557484,-34.99065033091775,Noite,Monitoramento,5
2025-05-21 04:06:00,Assalto,Rua Professor Luís Sobrinho,Charneca,-8.313644141575057,-35.066609372005246,Manhã,Relato anônimo,5
2025-03-22 19:06:00,Tráfico,Rua do Carmo,Charneca,-8.277388704536,-35.0038225424347,Tarde,Monitoramento,5
2025-03-07 15:42:00,Assalto,Av. Governador Agamenon Magalhães,Ponte dos Carvalhos,-8.240901807713552,-35.041472106571725,Tarde,BO,4
2025-08-09 16:27:00,Assalto,Rua do Canal,Centro,-8.256032979164218,-35.030962711737516,Tarde,Monitoramento,4
2025-03-18 08:30:00,Furto,Rua do Rosário,Charneca,-8.28731568249852,-35.00790850156283,Tarde,BO,3
2025-04-18 06:00:00,Assalto,Av. Governador Agamenon Magalhães,Charneca,-8.266691928039664,-35.06940980392461,Manhã,BO,5
2025-05-27 11:06:00,Roubo,Rua do Comércio,Pontezinha,-8.246086491256852,-34.99549771614632,Tarde,Monitoramento,5
2025-07-06 11:39:00,Furto,Av. Governador Agamenon Magalhães,Charneca,-8.298639067537737,-35.02010491166406,Noite,Monitoramento,2
2025-03-29 11:35:00,Furto,Av. Governador Agamenon Magalhães,Novo Horizonte,-8.27064924534293,-35.0234831558544,Madrugada,Imprensa,3
2025-07-30 03:47:00,Assalto,Rua Monsenhor Fabrício,Enseada dos Corais,-8.296757628846136,-35.046790584198455,Tarde,Monitoramento,2
2025-05-09 17:39:00,Roubo,Rua do Carmo,Charneca,-8.283638851774786,-35.00068177451852,Manhã,Relato anônimo,4
2025-03-21 15:59:00,Vandalismo,Av. Historiador Pereira da Costa,Ponte dos Carvalhos,-8.269409996135138,-35.03926535830215,Madrugada,BO,1
2025-07-17 01:46:00,Furto,Rua do Canal,Ponte dos Carvalhos,-8.263707532233791,-35.101213565515756,Madrugada,Monitoramento,5
2025-03-28 20:31:00,Assalto,Rua Sete de Setembro,Centro,-8.254280857490697,-35.073492844469456,Madrugada,BO,2
2025-04-02 01:50:00,Tráfico,Rua do Carmo,Suape,-8.292061023535078,-35.057991747365655,Tarde,Relato anônimo,1
2025-03-06 08:49:00,Furto,Av. Historiador Pereira da Costa,Enseada dos Corais,-8.315367036893022,-35.00097933031554,Madrugada,Imprensa,4
2025-03-01 02:35:00,Furto,Rua do Comércio,Centro,-8.294692530032798,-35.02133740295673,Noite,Imprensa,3
2025-07-17 06:29:00,Vandalismo,Av. Laura Machado,Gaibu,-8.284173014471978,-35.018073979319425,Madrugada,BO,3
2025-07-05 02:32:00,Roubo,Rua do Carmo,Ponte dos Carvalhos,-8.281079452723493,-35.062074805604716,Noite,Imprensa,1
2025-08-08 14:24:00,Violência doméstica,Av. Laura Machado,Suape,-8.258093329513821,-35.042343914579035,Madrugada,Relato anônimo,3
2025-07-12 00:30:00,Vandalismo,Rua da Estação,Novo Horizonte,-8.321914547466493,-35.040702879024145,Manhã,Imprensa,1
2025-05-03 13:22:00,Furto,Rua Professor Luís Sobrinho,Gaibu,-8.245481005234142,-35.00874445644716,Manhã,Imprensa,2
2025-03-03 17:59:00,Furto,Rua Monsenhor Fabrício,Pontezinha,-8.291716303360197,-35.03873144260796,Tarde,Monitoramento,3
2025-08-05 06:31:00,Furto,Av. Laura Machado,Enseada dos Corais,-8.291040876280434,-34.97808130041098,Tarde,Relato anônimo,2
2025-04-04 07:53:00,Tráfico,Rua do Comércio,Gaibu,-8.27345161369421,-35.01924895882023,Noite,Relato anônimo,1
2025-07-19 00:48:00,Roubo,Av. Presidente Kennedy,Novo Horizonte,-8.257242913649204,-35.02403027102434,Manhã,Monitoramento,3
2025-06-17 05:48:00,Assalto,Rua do Forte,Suape,-8.289476053645517,-35.034908746227124,Noite,Monitoramento,2
2025-06-26 13:30:00,Arrombamento,Rua do Sol,Centro,-8.28479003148535,-35.03093055591275,Manhã,Imprensa,4
2025-03-14 22:33:00,Tráfico,Av. Tejucupapo,Novo Horizonte,-8.264809261409075,-35.02870135285482,Madrugada,Imprensa,1
2025-07-10 03:20:00,Roubo,Rua do Comércio,Charneca,-8.26468399806961,-35.03201791450272,Noite,Imprensa,2
2025-06-12 19:21:00,Assalto,Rua Professor Luís Sobrinho,Suape,-8.281034120242097,-35.079955017113306,Noite,Relato anônimo,4
2025-05-16 12:17:00,Furto,Rua Dr. João Leitão,Pontezinha,-8.260091808132437,-35.02133778810255,Madrugada,Relato anônimo,5
2025-04-22 07:35:00,Roubo,Rua Professor Luís Sobrinho,Ponte dos Carvalhos,-8.258049747253509,-35.102406384454845,Madrugada,Monitoramento,2
2025-02-14 05:26:00,Roubo,Rua do Sol,Novo Horizonte,-8.230790632380481,-35.03348974070388,Madrugada,Relato anônimo,5
2025-04-29 08:35:00,Assalto,Rua da Praia,Novo Horizonte,-8.255295429581562,-35.05599764817814,Manhã,Monitoramento,1
2025-04-18 15:53:00,Arrombamento,Rua da Matriz,Gaibu,-8.267680652373436,-35.056335389079344,Manhã,Monitoramento,3
2025-05-11 00:26:00,Furto,Rua do Canal,Suape,-8.298594224017394,-34.98214921615333,Manhã,Imprensa,5
2025-04-25 11:20:00,Roubo,Av. Governador Agamenon Magalhães,Enseada dos Corais,-8.287767060019084,-35.02456417817051,Madrugada,Monitoramento,1
2025-07-23 04:55:00,Furto,Rua Sete de Setembro,Novo Horizonte,-8.26124830673278,-35.01760795280069,Tarde,Imprensa,4
2025-03-04 05:21:00,Assalto,Rua Monsenhor Fabrício,Ponte dos Carvalhos,-8.27923952737141,-35.02087597493835,Tarde,Imprensa,3
2025-04-22 14:49:00,Assalto,Av. Laura Machado,Charneca,-8.222914610369042,-35.03144046992584,Noite,Monitoramento,4
2025-04-13 21:16:00,Roubo,Av. Historiador Pereira da Costa,Enseada dos Corais,-8.277972523832124,-35.00373364009981,Manhã,Relato anônimo,2
2025-06-13 17:03:00,Furto,Rua do Rosário,Ponte dos Carvalhos,-8.25536185167605,-35.00032424236099,Manhã,Monitoramento,5
2025-04-20 19:09:00,Arrombamento,Av. Presidente Kennedy,Ponte dos Carvalhos,-8.26703174444927,-35.05857512281826,Manhã,Monitoramento,3
2025-07-22 04:08:00,Roubo,Rua Sete de Setembro,Novo Horizonte,-8.242164211692472,-35.05865863482547,Tarde,BO,1
2025-06-11 17:59:00,Assalto,Rua da Praia,Novo Horizonte,-8.275434113369023,-35.048856896250484,Noite,Monitoramento,2
2025-07-13 19:29:00,Vandalismo,Av. Governador Agamenon Magalhães,Enseada dos Corais,-8.284603458664824,-35.02178093974241,Madrugada,Imprensa,3
2025-06-05 09:23:00,Homicídio,Rua Professor Luís Sobrinho,Ponte dos Carvalhos,-8.274966069613743,-35.01945198114412,Madrugada,Imprensa,2
2025-05-11 09:30:00,Furto,Av. Historiador Pereira da Costa,Enseada dos Corais,-8.242657218273534,-35.01866164246215,Manhã,Monitoramento,4
2025-07-14 07:50:00,Furto,Rua Dr. João Leitão,Suape,-8.289103915882265,-35.00589782079279,Manhã,Imprensa,2
2025-05-24 07:10:00,Furto,Av. Governador Agamenon Magalhães,Charneca,-8.253263237776883,-35.06069019537843,Madrugada,Monitoramento,2
2025-06-24 19:51:00,Furto,Rua Dr. João Leitão,Gaibu,-8.268064998253752,-35.01247068144223,Noite,Imprensa,5
2025-03-01 05:08:00,Violência doméstica,Rua Dr. João Leitão,Gaibu,-8.290439087584,-34.99560732966721,Noite,BO,4
2025-04-01 10:01:00,Assalto,Av. Laura Machado,Novo Horizonte,-8.286751389675812,-35.02686058866321,Tarde,BO,5
2025-04-21 04:45:00,Roubo,Rua do Rosário,Suape,-8.287326795607097,-35.02961052381046,Madrugada,BO,2
2025-04-08 10:26:00,Roubo,Av. Historiador Pereira da Costa,Novo Horizonte,-8.31040687717238,-35.06600127206486,Noite,Monitoramento,3
2025-03-04 04:03:00,Homicídio,Rua da Matriz,Pontezinha,-8.243137373419374,-35.05117403370796,Noite,Monitoramento,1
2025-04-17 12:53:00,Assalto,Av. Tejucupapo,Gaibu,-8.307784808736407,-35.0838347528401,Manhã,BO,2
2025-02-20 06:29:00,Furto,Rua da Estação,Gaibu,-8.298974043692237,-35.06307724483519,Manhã,Relato anônimo,4
2025-03-24 20:46:00,Furto,Rua Sete de Setembro,Pontezinha,-8.241949620996591,-35.00475457276644,Manhã,BO,3
2025-05-15 01:55:00,Homicídio,Rua Sete de Setembro,Gaibu,-8.300203758629442,-34.973689104866395,Tarde,BO,2
2025-03-26 08:37:00,Assalto,Rua da Praia,Centro,-8.25845586282521,-35.03812078458772,Manhã,Monitoramento,2
2025-08-07 19:09:00,Roubo,Rua da Matriz,Novo Horizonte,-8.345485142871839,-34.97272643568523,Noite,BO,2
2025-07-22 01:03:00,Roubo,Av. Presidente Kennedy,Pontezinha,-8.31773931166909,-35.071134968673924,Noite,Relato anônimo,5
2025-04-12 10:35:00,Violência doméstica,Rua do Sol,Novo Horizonte,-8.257435739199758,-34.96900618984152,Noite,Monitoramento,2
2025-03-18 08:57:00,Roubo,Rua Monsenhor Fabrício,Pontezinha,-8.248393179537237,-35.01590227199869,Manhã,Monitoramento,4
2025-04-01 18:11:00,Assalto,Av. Governador Agamenon Magalhães,Novo Horizonte,-8.268131141458367,-35.0086646110305,Noite,Imprensa,4
2025-03-01 16:09:00,Furto,Av. Governador Agamenon Magalhães,Enseada dos Corais,-8.26402678525533,-35.022970214400765,Madrugada,Imprensa,3
2025-07-25 16:24:00,Assalto,Rua da Estação,Centro,-8.280394972401202,-35.03156482819749,Tarde,BO,5
2025-02-28 21:34:00,Tráfico,Rua Professor Luís Sobrinho,Pontezinha,-8.301849114721666,-35.03701687692167,Madrugada,Relato anônimo,5
2025-07-18 09:20:00,Arrombamento,Av. Governador Agamenon Magalhães,Enseada dos Corais,-8.325323920354885,-35.03245849066987,Madrugada,Imprensa,1
2025-03-17 05:55:00,Roubo,Av. Presidente Kennedy,Centro,-8.307714777678772,-35.057589732930396,Manhã,Relato anônimo,1
2025-07-08 20:53:00,Homicídio,Rua do Rosário,Centro,-8.278502646221163,-34.99519994284139,Madrugada,Monitoramento,5
2025-05-16 07:38:00,Assalto,Av. Laura Machado,Centro,-8.260042084849943,-35.06926251509058,Manhã,BO,2
2025-07-25 01:23:00,Assalto,Av. Presidente Kennedy,Novo Horizonte,-8.307740703414257,-35.006480720300296,Madrugada,Imprensa,1
2025-03-02 09:04:00,Violência doméstica,Av. Laura Machado,Centro,-8.307562184838456,-35.035615828749926,Tarde,BO,1
2025-04-01 06:33:00,Arrombamento,Av. Governador Agamenon Magalhães,Charneca,-8.269248697524386,-35.05420861137159,Tarde,Relato anônimo,5
2025-07-25 18:22:00,Arrombamento,Rua Dr. João Leitão,Ponte dos Carvalhos,-8.280365612346351,-35.063350637372956,Madrugada,Monitoramento,1
2025-06-21 10:42:00,Roubo,Av. Tejucupapo,Charneca,-8.298034191098779,-35.022005451646436,Tarde,Monitoramento,3
2025-05-18 13:48:00,Tráfico,Av. Governador Agamenon Magalhães,Pontezinha,-8.32282484333829,-35.01898813155099,Madrugada,Imprensa,5
2025-05-19 17:59:00,Furto,Av. Governador Agamenon Magalhães,Gaibu,-8.283490944973167,-35.016187751139576,Noite,Imprensa,4
2025-02-20 09:38:00,Homicídio,Rua Monsenhor Fabrício,Centro,-8.277402146648383,-34.995896489250654,Manhã,Relato anônimo,3
2025-05-03 00:49:00,Roubo,Rua Professor Luís Sobrinho,Gaibu,-8.279869387433802,-35.040735138528134,Noite,Relato anônimo,1
2025-03-19 08:23:00,Roubo,Rua do Canal,Enseada dos Corais,-8.279942562424193,-35.01641754927409,Tarde,Relato anônimo,3
2025-07-07 06:46:00,Violência doméstica,Av. Presidente Kennedy,Charneca,-8.281778498241858,-35.028985207719906,Manhã,Imprensa,4
2025-02-21 23:51:00,Roubo,Rua do Rosário,Suape,-8.300549792195168,-35.046572522938774,Madrugada,BO,1
2025-06-03 13:59:00,Vandalismo,Rua da Praia,Pontezinha,-8.318065131794992,-34.986260581420325,Manhã,Relato anônimo,5
2025-05-01 16:02:00,Vandalismo,Rua Monsenhor Fabrício,Centro,-8.314096580884781,-35.0473226299449,Noite,Relato anônimo,3
2025-02-24 21:46:00,Assalto,Rua Professor Luís Sobrinho,Enseada dos Corais,-8.30096018163923,-35.00762689057639,Madrugada,Monitoramento,5
2025-06-02 09:50:00,Assalto,Av. Presidente Kennedy,Gaibu,-8.2903737419573,-34.99880644818316,Madrugada,Relato anônimo,2
2025-07-02 12:16:00,Furto,Rua do Forte,Centro,-8.299837265606095,-35.02302514594441,Manhã,Monitoramento,5
2025-06-15 17:12:00,Furto,Rua do Sol,Enseada dos Corais,-8.303883676331493,-34.97637127180567,Madrugada,Monitoramento,5
